epoch,train_loss,val_mean_dice,val_dice_RV,val_dice_MYO,val_dice_LV
1,1.4480290949344634,0.08061539811315015,0.24184619433945045,0.0,0.0
2,1.2733136378228664,0.03938286641399221,0.11814859924197663,0.0,0.0
3,1.147563996165991,0.08603003218304366,0.25809009654913095,0.0,0.0
4,1.0513699240982533,0.0,0.0,0.0,0.0
5,0.9790720216929912,0.0,0.0,0.0,0.0
6,0.9197939701378346,0.0,0.0,0.0,0.0
7,0.8690424460917712,0.0,0.0,0.0,0.0
8,0.8306610438972711,0.0,0.0,0.0,0.0
9,0.7965351369231939,0.0,0.0,0.0,0.0
10,0.7710199974477291,0.0,0.0,0.0,0.0
11,0.7536204606294632,0.0,0.0,0.0,0.0
12,0.7225196111947298,0.0,0.0,0.0,0.0
13,0.695701440051198,0.0,0.0,0.0,0.0
14,0.6715833023190498,0.0,0.0,0.0,0.0
15,0.6457499373704195,0.37295366612573466,0.7065548796206713,0.41230611875653267,0.0
16,0.5837134063243866,0.48915381220479814,0.7378065180033445,0.7296549186110497,0.0
17,0.5188979642465711,0.4753933561965823,0.7071132922545076,0.7190667763352394,0.0
18,0.48960027992725375,0.4986019656062126,0.7485612168908119,0.747244679927826,0.0
19,0.44861142672598364,0.7772434566169977,0.7471155088394881,0.7322376638650894,0.8523771971464157
20,0.3626889565959573,0.7665572156508764,0.7353121496737003,0.7234755448997021,0.8408839523792266
21,0.2982746752910316,0.8101653836667537,0.7737050257623196,0.760866567492485,0.8959245577454567
22,0.2598948122933507,0.8054135294010243,0.7552233327180147,0.7648948013782502,0.8961224541068077
23,0.23577351020649076,0.7922354105859994,0.7249538000673056,0.764054149389267,0.8876982823014259
24,0.2455109667032957,0.8147901358703772,0.7741435326635837,0.7670860394835473,0.9031408354640007
25,0.21366980951279402,0.818031186113755,0.7705936260521412,0.7801579684019089,0.9033419638872147
26,0.19484112691134214,0.8292521225909392,0.7966795839369297,0.7820950537919998,0.908981730043888
27,0.18459396688267588,0.8222119492789108,0.7841369397938251,0.7728846162557602,0.9096142917871475
28,0.17761992532759904,0.8316762348016103,0.7987986579537392,0.786817443370819,0.9094126030802727
29,0.1737388118635863,0.8279507766167324,0.7962930113077163,0.7853050753474236,0.9022542431950569
30,0.16244114874862134,0.8348577221234639,0.8079333901405334,0.786466883122921,0.9101728931069374
31,0.15534937544725835,0.8372347789506117,0.8101022444665432,0.7922758907079697,0.9093262016773224
32,0.15358324223197997,0.8375106499840814,0.8077100742608309,0.7956959545612335,0.9091259211301803
33,0.14573851614259184,0.8385081056505441,0.8042683120816946,0.7967963576316833,0.9144596472382546
34,0.1416180214844644,0.8442966688424349,0.8137869518250227,0.8016795337200164,0.9174235209822654
35,0.13657581401057542,0.8407860652854046,0.8152597565203905,0.7954472377896309,0.9116512015461922
36,0.13031451967544855,0.842881492401163,0.8182929176837206,0.7938190087676048,0.9165325507521629
37,0.13215756514109672,0.8375373671452205,0.8103953957557678,0.7952475368976593,0.9069691687822342
38,0.17105753645300864,0.7968799829948694,0.7826546914875507,0.7582027480006218,0.8497825094964355
39,0.1634184090886265,0.8429733203103146,0.8166013989597559,0.8017515450716018,0.9105670168995857
40,0.1292350730858743,0.8450458779931068,0.8178870737552643,0.8014047145843506,0.9158458456397056
41,0.12085911598987878,0.852022959291935,0.8288164496421814,0.8093857347965241,0.9178666934370995
42,0.11416917718015611,0.8500580136974654,0.8254931315779686,0.8065385609865189,0.9181423485279083
43,0.11816052799113094,0.8526195003340643,0.8287638735026122,0.8095467522740364,0.9195478752255439
44,0.11542321681044995,0.8544852438072363,0.8284962095320225,0.8132760420441627,0.9216834798455238
45,0.11491161775775253,0.8540350196262201,0.8330126471817494,0.8068405106663704,0.9222519010305404
46,0.10696747717447579,0.8564398410419625,0.831607461720705,0.8139444231987,0.9237676382064819
47,0.10424084202386438,0.8579352704187235,0.8345959939062595,0.8137984693050384,0.9254113480448722
48,0.10312361218966544,0.8561835872630278,0.8339330904185772,0.8105345159769058,0.9240831553936004
49,0.10558428447693587,0.8544725922246774,0.8335787378251552,0.8055949181318283,0.9242441207170486
50,0.10329758157022298,0.8538700720916192,0.8257627580314875,0.8141760647296905,0.9216713935136795
51,0.10303536872379482,0.8562775064259768,0.83023785315454,0.8162858858704567,0.9223087802529335
52,0.09593765283934771,0.8610520645976066,0.8367126390337944,0.8189286261796951,0.9275149285793305
53,0.09799069492146373,0.8532997621844214,0.8305477123707533,0.8095603585243225,0.9197912156581879
54,0.10797294429503382,0.8517022618403036,0.8200099807232618,0.8116511508822442,0.9234456539154052
55,0.09825628283433616,0.8558341668297846,0.8279230270534754,0.8165985733270645,0.9229809001088143
56,0.09249456785619259,0.8585908447702726,0.8302084535360337,0.8196730807423591,0.925891000032425
57,0.09006554058287293,0.8599458448588848,0.8351259224116803,0.8186937272548676,0.9260178849101066
58,0.08847570423968136,0.8608550786972046,0.8351666733622551,0.8214749068021774,0.9259236559271813
59,0.08939197522122413,0.8599533762782812,0.8386954624205828,0.8141276255249977,0.9270370408892632
60,0.08482622161973268,0.859058493624131,0.8360012985765934,0.8182346224784851,0.9229395598173141
61,0.08611541227437555,0.8540331146369379,0.826727332547307,0.8129995808005333,0.922372430562973
62,0.0873078363481909,0.8590559194485348,0.8388671845197677,0.8129456579685211,0.9253549158573151
63,0.09031037029344588,0.8584159441292286,0.8362381748855114,0.8153305515646935,0.9236791059374809
64,0.0874528834130615,0.8609814309825501,0.8366797309368849,0.8182825401425362,0.9279820218682289
65,0.08963274664711207,0.8618677524228892,0.8402281545102597,0.8188105925917626,0.9265645101666451
66,0.0819654525956139,0.8634305325647194,0.8426245234906673,0.8201834678649902,0.927483606338501
67,0.0811324598500505,0.859215100730459,0.8364546064287424,0.8173453107476234,0.9238453850150108
68,0.07944765912834555,0.8622742049396038,0.8378834255039692,0.8213011935353279,0.9276379957795143
69,0.08013527146540582,0.8612967773030201,0.8359871070832015,0.8227655112743377,0.9251377135515213
70,0.07712574694305659,0.8598992222299178,0.8387177284806967,0.8132230535149574,0.9277568846940994
71,0.0780375307891518,0.8618167938043675,0.8374939788132906,0.8196094378829002,0.9283469647169114
72,0.08162809971254319,0.8569228182236355,0.8309778600931168,0.8143632397055626,0.9254273548722267
73,0.09669880508445203,0.8466182765861353,0.8150641836225987,0.8112198442220688,0.9135708019137383
74,0.0813368126284331,0.8612845571090777,0.8394454602152109,0.8217513471841812,0.9226568639278412
75,0.0761362542398274,0.8641283454994362,0.8420331455767155,0.8219288274645805,0.9284230634570122
76,0.07191419780720025,0.8642270447065432,0.8392196197062731,0.8250903502106667,0.9283711642026902
77,0.07113274380099029,0.8625540655106306,0.8372856143862009,0.8204224348068238,0.9299541473388672
78,0.0743210864951834,0.8628545838097731,0.8382273502647877,0.8199808523058891,0.9303555488586426
79,0.07239515271503479,0.8638753208021323,0.8405819587409497,0.8231720566749573,0.9278719469904899
80,0.07078879142645747,0.8637988973408938,0.8367054428905248,0.8244178384542465,0.9302734106779098
81,0.07064137195702642,0.8621047901610535,0.8359624542295933,0.822378771007061,0.9279731452465058
82,0.07106457988265902,0.864735590169827,0.8427731178700923,0.8240905120968819,0.9273431405425072
83,0.07168578405398876,0.8636504016816616,0.8345302753150463,0.8255981147289276,0.9308228150010109
84,0.06946408867370338,0.8599846415221691,0.8331914491951465,0.8197458326816559,0.9270166426897049
85,0.07189444075338543,0.8640710407247145,0.8411671739071608,0.8253974691033363,0.9256484791636467
86,0.07058283020742237,0.8612764745950698,0.8401620462536812,0.8196417957544326,0.9240255817770958
87,0.06831392066087574,0.8616141104449829,0.8399424385279417,0.8169680908322334,0.9279318019747734
88,0.06925365775823593,0.8648189641535282,0.839456171542406,0.8270697548985482,0.9279309660196304
