epoch,train_loss,val_mean_dice,val_dice_RV,val_dice_MYO,val_dice_LV
60,0.06709469431079924,0.7407528120403488,0.7021110784262419,0.7134103264659644,0.8067370312288403
61,0.06545463360380381,0.7243822868680582,0.6730060168774799,0.7032079290598631,0.7969329146668315
62,0.06294333173427731,0.7477815767391197,0.6942867860983825,0.7237662978470325,0.8252916462719441
63,0.06342418545391411,0.7370102153198483,0.6932652061921545,0.7134478382766247,0.8043176014907658
64,0.06241815211251378,0.7308652177317223,0.6903841957042459,0.7027080934494734,0.7995033640414476
65,0.059204677236266434,0.7240173663323124,0.6844727739691734,0.6944469705224037,0.7931323545053601
66,0.05951478907372802,0.7160890649123758,0.6773097631754353,0.6952304530888795,0.7757269784728124
67,0.0575926500139758,0.7374352319654766,0.6888941742083261,0.7125659495592117,0.810845572128892
68,0.05629102450329811,0.728065329988749,0.6871170955149865,0.7058365896344185,0.7912423048168421
69,0.056292462069541215,0.7071536431566832,0.6729214836879691,0.6752558277919889,0.7732836179900915
70,0.056369686126708986,0.7338632927897075,0.6912828383035958,0.7061841480433941,0.8041228920221328
71,0.05448311592917889,0.7242373231953632,0.6657052884344011,0.705158443376422,0.8018482377752661
72,0.05833355090580881,0.7374825980814421,0.6909621584198249,0.7100385785102844,0.8114470573142171
73,0.05615515445824713,0.736800763445596,0.6805339934304356,0.7167807184159756,0.8130875784903765
74,0.054498716210946443,0.7314188380090855,0.6907691533635443,0.7062850907444954,0.7972022699192166
75,0.050359895639121535,0.722997200426956,0.6855925563722849,0.6960011575371027,0.7873978873714804
76,0.047739616176113484,0.7421859167166985,0.691844702034723,0.718721741437912,0.8159913066774607
77,0.04711604536278173,0.7296985690792402,0.6857236137613654,0.7060490109026432,0.7973230825737119
78,0.04587946222163737,0.7113887525862083,0.6715801562415435,0.6850554250180722,0.7775306764990091
79,0.04537672785809264,0.7298762320773676,0.6878502301638946,0.7019265204668045,0.7998519456014037
80,0.044530350191053,0.7267010141692785,0.6835614124967833,0.7054145701229573,0.7911270598880946
81,0.04535121183143929,0.7181496721537164,0.6835606120992452,0.6937711426988245,0.7771172616630793
82,0.043712372810114176,0.7184954516434422,0.6728483562823385,0.704906839877367,0.7777311587706208
83,0.0446118957712315,0.7203543837182224,0.6764255322515964,0.6904805816709996,0.7941570372320712
84,0.04544691168703139,0.7153518180518101,0.6821508294902742,0.6879585118964314,0.7759461127687246
85,0.04456930084852502,0.7241525101043711,0.6873604567823349,0.697743474226445,0.7873535993043334
86,0.04296974055469036,0.711744873599188,0.6713614361389773,0.6831496983766556,0.7807234862819314
87,0.04103632888291031,0.7240088706215223,0.6874034035950899,0.6964070538058877,0.7882161544635892
88,0.040502688230481,0.7201009309811829,0.6922146199154667,0.689196364209056,0.7788918088190258
89,0.04146537540946156,0.7189427477181501,0.6806785887660226,0.6915173925459385,0.7846322618424892
90,0.03928891911637038,0.7168516244196023,0.679356280551292,0.690598801150918,0.7805997915565968
91,0.03857321602990851,0.7171090134247303,0.6777161138546944,0.6845929481089115,0.7890179783105851
92,0.03903223288943991,0.7246025778560579,0.6870089279178501,0.6954144293442368,0.7913843763060868
93,0.03826832709601149,0.7320411776245843,0.6870180773708853,0.7111939959228039,0.7979114595800638
94,0.0371328616514802,0.7178780279743174,0.6735389038920403,0.6957379940897226,0.7843571859411895
95,0.03656190561596304,0.7272793361873482,0.6773504730183049,0.7054221805185079,0.7990653550252318
96,0.03646464609773829,0.7292879006941803,0.6850663305609487,0.7015325870364905,0.8012647844851017
97,0.03617442572722211,0.7218865617799263,0.677643817383796,0.6973040450364352,0.7907118229195476
98,0.034810834238305687,0.7196664838023329,0.6732041921175551,0.7009402705356479,0.7848549887537957
99,0.03446694070007652,0.7120165101094851,0.6734022278913472,0.6875800490379333,0.7750672533991747
100,0.035766462876927106,0.7148746000835672,0.6690282335272059,0.6989673119038343,0.7766282548196614
101,0.07605349596124142,0.7279354555852479,0.6678691433771746,0.7068354297429323,0.8091017936356366
102,0.04853627714328468,0.708448992750588,0.6735391127629555,0.6800338552333415,0.7717740102554671
103,0.035305598331615326,0.7221452930044809,0.6822399046184728,0.6956176578998565,0.7885783164951136
104,0.03130154866958037,0.7093461423714567,0.6717099808127387,0.6846559464698657,0.7716724998317659
105,0.0297600727295503,0.715141162648312,0.6818369814311154,0.689301329664886,0.7742851768489345
106,0.02905028236564249,0.7232506002270384,0.6812691807805095,0.6990033059380949,0.7894793139625108
107,0.028912690735887737,0.706413636400733,0.6755762189102825,0.6807574761100114,0.7629072141819051
108,0.028876209072768687,0.738533769963154,0.6876464332803153,0.7056832775473595,0.8222715990617872
109,0.03047335149021819,0.7076848543966965,0.6731052184302826,0.6830670387484133,0.7668823060113936
110,0.030157160211820154,0.7166093081505096,0.6756573470360309,0.6955976840108633,0.7785728934046346
111,0.029247908387333155,0.7118420178686695,0.6764771182657568,0.6862712605856359,0.7727776747546159
112,0.0290332589764148,0.7066227731658727,0.6716846099378018,0.6782734037842602,0.7699103057755565
113,0.02860937631921843,0.7117923497178709,0.6754053236640175,0.6838084587827324,0.7761632667068625
114,0.02907634018920362,0.7300764553714544,0.6754784516524523,0.7074789457023144,0.8072719687595964
115,0.029714668134693055,0.7159612222050782,0.6771349238581024,0.6897601554170251,0.7809885873401072
116,0.02963750748895109,0.7333195398251215,0.686634978838265,0.7068558998405934,0.8064677407965064
117,0.029812403779942542,0.7220228168948475,0.6763299356185598,0.7040633585304021,0.7856751565355807
118,0.029711651522666215,0.7126732179720421,0.6718917213904205,0.6909534758888185,0.775174456636887
119,0.027914990670979023,0.7060348516485343,0.6724842233583331,0.6790884722489864,0.7665318593382835
120,0.027724670228781178,0.7122533312047987,0.6784904699481558,0.6808281774166971,0.7774413462495431
121,0.027856640610843898,0.7037080124481386,0.6661036012912518,0.6838007309939712,0.7612197050591931
122,0.028443416766822337,0.7147703047851489,0.6761295118863927,0.6906341427005828,0.7775472597684712
123,0.027134216175181792,0.7048695903135618,0.6715558546595275,0.6765486914664507,0.7665042248147074
124,0.02673495390918106,0.7160929226015772,0.6813730312365806,0.6880968516692519,0.7788088848988991
125,0.026356561109423637,0.7254493964059898,0.6745165650965645,0.7044246397912503,0.797406984330155
126,0.02656903390889056,0.7171910727862268,0.6813834974076599,0.6922460860572756,0.7779436348937452
127,0.026437861821614207,0.7168290120117793,0.6709707032525329,0.6942001746036113,0.7853161581791938
128,0.02541890194406733,0.7180148418565901,0.6768979367683642,0.6954919666983187,0.7816546221030876
129,0.025655436172382907,0.7300461523545285,0.6845805186079815,0.7122670166194439,0.7932909218361601
130,0.025456004787702113,0.7311583465668566,0.6843107206062996,0.7105964932590723,0.7985678258351981
131,0.02542488188482821,0.7150212532607838,0.6682386124739423,0.6971037222072483,0.779721425101161
132,0.025071324087912218,0.7113489633057422,0.6713273780827876,0.6881972573697567,0.7745222544646821
133,0.02492863643565215,0.6961281395956272,0.6686844463882153,0.6681025466416031,0.7515974257570633
134,0.02472293471219018,0.7182538477432293,0.6757230796501972,0.6981180360540747,0.780920427525416
135,0.024623083206824957,0.7078865998186907,0.6696158901773742,0.6848203189671039,0.7692235903115943
136,0.02558362777926959,0.7352245282226552,0.6819573640357703,0.7150158002972603,0.8087004203349352
137,0.024894970381865278,0.7179060087073594,0.6714424862992019,0.7006777435541153,0.7815977962687611
138,0.024317131785210222,0.7181718274337375,0.6763707324163988,0.6936354234814643,0.7845093264033494
139,0.023321071360260247,0.7080826597986744,0.6675699440354947,0.6818137734197081,0.7748642619408201
140,0.024166164750931786,0.7123844729629734,0.6711693734163419,0.6934095150791109,0.7725745303934672
141,0.024635815352667123,0.7126305025342541,0.6771218621637672,0.6919938202016056,0.7687758252373896
142,0.023735840647714213,0.7214466573282456,0.6741608284180984,0.702248508669436,0.7879306348972023
143,0.022905635257484392,0.695653662053519,0.6709989281342132,0.6660952874226496,0.749866770603694
144,0.022111108631361277,0.722167025852832,0.6728609514568233,0.7019340528175235,0.7917060732841492
145,0.02147267423570156,0.7191389427675554,0.6780638038995676,0.7004289045929909,0.7789241198101081
146,0.021626350452424958,0.7238054988672957,0.6767403072910383,0.7044418031349778,0.7902343861758709
147,0.02136292903451249,0.7140875637085022,0.6741084524954204,0.6940894735045731,0.774064765125513
148,0.021035867842147126,0.7173407563163589,0.6761804508510977,0.6940964772365987,0.7817453408613801
149,0.021303270204225556,0.7129359881878676,0.6758716362819541,0.69264498911798,0.7702913391636684
150,0.021749082254245877,0.717276790419904,0.6691807206021622,0.7023789376020432,0.7802707130555063
